key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
8486,"Death Grip",魔法,0,
8487,"Quick Charge",,0,
8488,"",,0,
8489,"Destruction",魔法,0,
8490,"Rolling Blade",打,0,
8491,"Rolling Blade",打,0,
8492,"Augmented Suffering",打,0,
8493,"Augmented Uprising",打,0,
8494,"Augmented Shatter",打,120,
8495,"Firebomb",魔法,0,
8496,"Aetherial Spark",魔法,80,
8497,"Tornado",魔法,120,
8498,"Bravery",,0,
8499,"Torch",魔法,300,
8500,"Hydrate",魔法,60,
8501,"attack",突,0,
8502,"Amorphous Applause",打,0,
8503,"Magitek Ray",魔法,0,
8504,"Magitek Missiles",魔法,0,
8505,"Hydroball",魔法,120,
8506,"Sea Swallows All",魔法,0,
8507,"Howl",,60,
8508,"Phlebotomize",突,60,
8509,"Pulse of Life",魔法,0,
8510,"Falling Phoenix",突,60,
8511,"",,0,
8512,"",,0,
8513,"Makibishi",斬,0,
8514,"",,0,
8515,"Antidote",魔法,600,
8516,"attack",斬,30,
8517,"Vril",,30,
8518,"Vril",魔法,0,
8519,"Stotram",魔法,0,
8520,"Chanchala",,0,
8521,"Divine Denial",魔法,0,
8522,"Divine Doubt",魔法,0,
8523,"Divine Desire",魔法,0,
8524,"Hand of Grace",,0,
8525,"Hand of Beauty",,0,
8526,"Alluring Arm",,0,
8527,"Blissful Arrow",魔法,0,
8528,"Blissful Arrow",魔法,0,
8529,"Blissful Spear",魔法,0,
8530,"Blissful Spear",魔法,0,
8531,"ラクシュミスタンド：手をかざす：極",,0,
8532,"Blissful Spear",魔法,0,
8533,"Violent Earth",,0,
8534,"Blissful Spear",魔法,0,
8535,"",魔法,0,
8536,"Aether Drain",魔法,0,
8537,"Alluring Embrace",,0,
8538,"the Path of Light",魔法,0,
8539,"the Path of Light",魔法,0,
8540,"the Pall of Light",魔法,0,
8541,"the Pall of Light",魔法,0,
8542,"the Pull of Light",魔法,0,
8543,"the Pull of Light",魔法,0,
8544,"Trunk Tawse",打,80,
8545,"Rock of Ages",魔法,400,
8546,"Wooly Inspiration",,300,
8547,"Tusk Butt",打,0,
8548,"Rout",打,0,
8549,"Prehistoric Trumpet",魔法,300,
8550,"Blissful Spear",魔法,0,
8551,"Static Charge",,200,
8552,"Gelid Charge",,200,
8553,"Head Snatch",打,80,
8554,"Blanket Thunder",魔法,180,
8555,"Ice Age",魔法,400,
8556,"Tentacle",打,100,
8557,"Accursed Sigh",魔法,200,
8558,"Thunderbolt",魔法,0,
8559,"Trounce",打,0,
8560,"Ingest",,0,
8561,"Meteor Impact",魔法,5,
8562,"Empty Hand",打,0,
8563,"Solid Stone",魔法,30,
8564,"Allagan Megaflare",魔法,0,
8565,"Allagan Megaflare Strike",魔法,0,
8566,"Artificial Trance",,300,
8567,"Shuck",打,0,
8568,"Double Dive",打,0,
8569,"Grand Sword",斬,140,
8570,"Exhaust",魔法,140,
8571,"Flame Thrower",魔法,140,
8572,"Garlean Fire",魔法,0,
8573,"Drill Cannons",突,140,
8574,"Overcharge",魔法,140,
8575,"Reckless Charge",打,140,
8576,"Photon Stream",魔法,30,
8577,"Magitek Cannon",魔法,100,
8578,"Tenka Goken",斬,60,
8579,"Magitek Cannon",魔法,140,
8580,"Diffractive Laser",魔法,140,
8581,"Launcher",魔法,300,
8582,"the Dawn Star",魔法,0,
8583,"the Dusk Star",魔法,0,
8584,"Shell Shock",打,140,
8585,"Kasaya",斬,120,
8586,"Inflame",魔法,200,
8587,"Flood",魔法,300,
8588,"Ame-no-Murakumo",魔法,0,
8589,"Hellhammer",魔法,0,
8590,"Clearout",斬,120,
8591,"Kenki Release",魔法,300,
8592,"Allagan Bio II",魔法,50,
8593,"Allagan Blight",魔法,50,
8594,"Allagan Ruin III",魔法,30,
8595,"Ovation",打,200,
8596,"Triple Trident",突,120,
8597,"Tingle",魔法,200,
8598,"Raucous Scritch",打,250,
8599,"Spin",打,150,
8600,"1000 Barbs",突,200,
8601,"Howl",,60,
8602,"Laceration",斬,80,
8603,"Iai",斬,200,
8604,"Phlebotomize",突,80,
8605,"Bite Fight",突,200,
8606,"Falling Phoenix",突,80,
8607,"Trickshot",突,200,
8608,"Lobe Runner",打,120,
8609,"Severing Fang",斬,80,
8610,"Aqua Blast",魔法,200,
8611,"Scissor Run",打,120,
8612,"Flush",打,300,
8613,"Scalding Breath",魔法,300,
8614,"Embalming Earth",魔法,200,
8615,"Cross Attack",打,80,
8616,"Dirty Claw",打,60,
8617,"Tight Tornado",魔法,120,
8618,"Buffet",打,80,
8619,"Dust Devil",魔法,80,
8620,"1000 Spines",突,180,
8621,"Prevailing Current",魔法,120,
8622,"Seventh Wave",魔法,300,
8623,"Double Bubble",,25,
8624,"Magitek Pulse",魔法,60,
8625,"Magitek Thunder",魔法,60,
8626,"Head Snatch",打,80,
8627,"Blanket Thunder",魔法,200,
8628,"Abacinate",斬,80,
8629,"Ring of Fire",魔法,200,
8630,"Filoplumes",突,120,
8631,"Sideslip",魔法,200,
8632,"Summon",魔法,0,
8633,"Cure III",,0,
8634,"",,0,
8635,"Cure IV",魔法,0,
8636,"Cure III",魔法,0,
8637,"Cure V",魔法,0,
8638,"Cure V",,0,
8639,"",,0,
8640,"Aetherochemical Explosion",魔法,0,
8641,"Flame Thrower",魔法,140,
8642,"Arashi-no-Maiogi",,10,
8643,"Arashi-no-Kiku",,10,
8644,"Double Dive",打,0,
8645,"",斬,30,
8646,"",,0,
8647,"Ame-no-Murakumo",魔法,0,
8648,"Foregone Gleam",,200,
8649,"Bog Bomb",魔法,80,
8650,"Lightning Bolt",魔法,180,
8651,"Shock",魔法,120,
8652,"Brow Horn",突,180,
8653,"Horrid Horn",突,60,
8654,"Hooked Burrs",魔法,150,
8655,"Rear",打,200,
8656,"Tusk Butt",打,150,
8657,"Filoplumes",突,80,
8658,"Sideslip",魔法,120,
8659,"Straight Punch",打,80,
8660,"Stone II",魔法,150,
8661,"Body Blow",打,80,
8662,"Anoxic Breath",魔法,160,
8663,"Thunder II",魔法,200,
8664,"Stump",打,160,
8665,"Creeping Ivy",魔法,160,
8666,"Entangle",突,180,
8667,"",,0,
8668,"Blissful Hammer",魔法,0,
8669,"Blissful Hammer",魔法,0,
8670,"Salt Stomp",打,80,
8671,"Saltstorm",魔法,120,
8672,"Mandibular Bite",斬,80,
8673,"Sandblast",魔法,160,
8674,"Venom Spray",魔法,160,
8675,"Pit Ambush",斬,0,
8676,"",,30,
8677,"Sandpit",,0,
8678,"Scission",斬,80,
8679,"Sensilla Blades",斬,120,
8680,"Dread Dive",斬,80,
8681,"Giga Scream",打,240,
8682,"High Voltage",魔法,180,
8683,"Piercing Laser",魔法,240,
8684,"Shuck",打,0,
8685,"Fire Break",魔法,120,
8686,"Adamantine Flames",魔法,80,
8687,"attack",,0,
8688,"Dark Blizzard III",魔法,80,
8689,"",,0,
8690,"",,0,
8691,"",,0,
8692,"Lightless Spark",斬,0,
8693,"Concentrativity",魔法,0,
8694,"Vein Splitter",魔法,0,
8695,"Aetherial Spark",魔法,80,
8696,"Quickstep",,0,
8697,"111-tonze Swing",斬,0,
8698,"Zoom In",打,0,
8699,"11-tonze Swipe",斬,0,
8700,"Tail Nipper",斬,80,
8701,"Ultravibration",魔法,120,
8702,"Stinger Cell",突,120,
8703,"Swift Swim",,60,
8704,"Digestive Fluid",魔法,60,
8705,"Critical Bite",斬,0,
8706,"Rhino Attack",打,150,
8707,"Nerve Gas",魔法,0,
8708,"Nerve Gas",魔法,0,
8709,"Nerve Gas",魔法,0,
8710,"Deracinator",打,0,
8711,"Shadow Burst",魔法,0,
8712,"Wild Horn",突,0,
8713,"Brilliance",打,60,
8714,"Luster",魔法,60,
8715,"Tail Slap",打,60,
8716,"Rain of Arrows",突,60,
8717,"Inner Demons",魔法,300,
8718,"Fast Blade",斬,25,
8719,"Savage Blade",斬,25,
8720,"Rage of Halone",斬,25,
8721,"Hakaze",斬,25,
8722,"Jinpu",斬,25,
8723,"Shifu",斬,25,
8724,"Yukikaze",斬,25,
8725,"Gekko",斬,25,
8726,"Kasha",斬,25,
8727,"Ancient Aero",魔法,60,
8728,"Collapse",打,180,
8729,"Spiked Tail",,250,
8730,"Blazing Trail",魔法,200,
8731,"Death Sentence",斬,180,
8732,"Fireball",魔法,0,
8733,"Earth Crusher",魔法,0,
8734,"Earth Crusher",魔法,0,
8735,"Earth Crusher",,0,
8736,"Rock of Ages",魔法,160,
8737,"Trunk Tawse",打,160,
8738,"Scythe Tail",打,160,
8739,"Butcher",斬,160,
8740,"Rip",斬,10,
8741,"Mark of the Beast",斬,240,
8742,"Howling Wail",魔法,240,
8743,"Innocence",魔法,160,
8744,"Spin",打,160,
8745,"Scorch",魔法,160,
8746,"Fast Blade",,24,
8747,"Savage Blade",,23,
8748,"Rage of Halone",,23,
8749,"Riot Blade",,24,
8750,"Royal Authority",,24,
8751,"Shield Bash",,0,
8752,"Holy Spirit",魔法,24,
8753,"Clemency",魔法,0,
8754,"Requiescat",,300,
8755,"Hallowed Ground",,600,
8756,"Cover",,0,
8757,"Uncover",,30,
8758,"Heavy Swing",,24,
8759,"Skull Sunder",,23,
8760,"Butcher's Block",,23,
8761,"Maim",,24,
8762,"Storm's Path",,24,
8763,"Fell Cleave",,24,
8764,"Tomahawk",,24,
8765,"Onslaught",,150,
8766,"Upheaval",,300,
8767,"Holmgang",,450,
8768,"Inner Release",,450,
8769,"Hard Slash",,24,
8770,"Spinning Slash",,23,
8771,"Power Slash",,23,
8772,"Syphon Strike",,24,
8773,"Souleater",,24,
8774,"Low Blow",,50,
8775,"Unmend",魔法,24,
8776,"Bloodspiller",,24,
8777,"Plunge",,300,
8778,"Sole Survivor",,0,
8779,"The Blackest Night",,150,
8780,"Bootshine",,20,
8781,"True Strike",,20,
8782,"Snap Punch",,20,
8783,"Dragon Kick",,24,
8784,"Twin Snakes",,24,
8785,"Demolish",,24,
8786,"Form Shift",,0,
8787,"Shoulder Tackle",,150,
8788,"Riddle of Earth",,300,
8789,"Tornado Kick",,150,
8790,"The Forbidden Chakra",,10,
8791,"True Thrust",,0,
8792,"Vorpal Thrust",,0,
8793,"Full Thrust",,24,
8794,"Fang and Claw",,24,
8795,"Impulse Drive",,0,
8796,"Disembowel",,0,
8797,"Chaos Thrust",,0,
8798,"Wheeling Thrust",,24,
8799,"Piercing Talon",,24,
8800,"Geyser",魔法,0,
8801,"Jump",,0,
8802,"Spineshatter Dive",,300,
8803,"Elusive Jump",,300,
8804,"Blood of the Dragon",,0,
8805,"Geirskogul",,10,
8806,"Nastrond",,10,
8807,"Spinning Edge",,24,
8808,"Gust Slash",,24,
8809,"Aeolian Edge",,24,
8810,"Shadow Fang",,24,
8811,"Throwing Dagger",,24,
8812,"Shukuchi",,300,
8813,"Mug",,30,
8814,"Assassinate",,300,
8815,"Bhavacakra",魔法,10,
8816,"Three Mudra",,150,
8817,"Katon",魔法,10,
8818,"Hyoton",魔法,10,
8819,"Raiton",魔法,10,
8820,"Kakuremi",,600,
8821,"Hakaze",,0,
8822,"Jinpu",,0,
8823,"Shifu",,0,
8824,"Yukikaze",,24,
8825,"Gekko",,24,
8826,"Kasha",,24,
8827,"Enpi",,24,
8828,"Iaijutsu",,24,
8829,"Higanbana",,0,
8830,"Tenka Goken",,150,
8831,"Midare Setsugekka",,150,
8832,"Hissatsu: Shinten",,10,
8833,"Meikyo Shisui",,0,
8834,"Heavy Shot",,23,
8835,"Straight Shot",,23,
8836,"Caustic Bite",,24,
8837,"Stormbite",,24,
8838,"Empyreal Arrow",,150,
8839,"Repelling Shot",,300,
8840,"Laughing Leap",打,0,
8841,"Sidewinder",,300,
8842,"Pitch Perfect",,10,
8843,"The Wanderer's Minuet",魔法,450,
8844,"Army's Paeon",魔法,450,
8845,"Split Shot",,23,
8846,"Slug Shot",,23,
8847,"Clean Shot",,23,
8848,"Heated Split Shot",,24,
8849,"Heated Slug Shot",,24,
8850,"Heated Clean Shot",,24,
8851,"Heat Blast",,15,
8852,"Laughing Leap",打,0,
8853,"Blank",,300,
8854,"Leg Graze",,300,
8855,"Wildfire",,300,
8856,"Gauss Barrel",,100,
8857,"Candy Cane",魔法,0,
8858,"Fire",魔法,24,
8859,"Blizzard",魔法,24,
8860,"Thunder",魔法,24,
8861,"Thunder III",魔法,24,
8862,"Enochian",,24,
8863,"Fire IV",魔法,24,
8864,"Blizzard IV",魔法,24,
8865,"Foul",魔法,24,
8866,"Flare",魔法,24,
8867,"Freeze",魔法,24,
8868,"Sleep",,23,
8869,"Aetherial Manipulation",,150,
8870,"Swiftcast",,300,
8871,"Hydrofall",,0,
8872,"Ruin III",魔法,24,
8873,"Bio III",,24,
8874,"Miasma III",,0,
8875,"Tri-bind",魔法,23,
8876,"Aetherflow",,450,
8877,"Fester",魔法,150,
8878,"Summon Bahamut",,0,
8879,"Wyrmwave",魔法,0,
8880,"Enkindle Bahamut",,0,
8881,"Akh Morn",魔法,0,
8882,"Veraero",魔法,24,
8883,"Verstone",魔法,24,
8884,"Verthunder",魔法,24,
8885,"Verfire",魔法,24,
8886,"Impact",魔法,24,
8887,"Enchanted Riposte",,15,
8888,"Enchanted Zwerchhau",,15,
8889,"Enchanted Redoublement",,24,
8890,"Corps-a-corps",,300,
8891,"Displacement",,300,
8892,"Manafication",,300,
8893,"Hydrofall",魔法,0,
8894,"Stone III",魔法,23,
8895,"Cure",,24,
8896,"Cure II",,24,
8897,"Fodder",,0,
8898,"Regen",魔法,23,
8899,"Feeding Time",魔法,0,
8900,"Fluid Aura",,300,
8901,"Coiling Ivy",,0,
8902,"Benediction",,1200,
8903,"Broil",魔法,23,
8904,"Physick",魔法,24,
8905,"Adloquium",魔法,24,
8906,"Swinge",打,0,
8907,"Eye for an Eye",,600,
8908,"Aetherflow",,450,
8909,"Lustrate",,150,
8910,"Summon",魔法,150,
8911,"Unsummon",,30,
8912,"Malefic III",魔法,23,
8913,"Benefic",,24,
8914,"Benefic II",,24,
8915,"Tiiimbeeer",魔法,0,
8916,"Essential Dignity",,150,
8917,"Lightspeed",,600,
8918,"Synastry",,100,
8919,"Fire",魔法,30,
8920,"Draw",,300,
8921,"the Balance",,10,
8922,"the Bole",,10,
8923,"the Ewer",,10,
8924,"the Spire",,0,
8925,"Bolt",,600,
8926,"Mandibular Bite",斬,160,
8927,"Sandblast",魔法,200,
8928,"Venom Spray",魔法,90,
8929,"Abyssic Buster",ブレス,0,
8930,"Chaotic Verse",魔法,0,
8931,"Dark Star",魔法,0,
8932,"Comet",,0,
8933,"Comet",魔法,0,
8934,"Heavensfall",,0,
8935,"Heavensfall",魔法,0,
8936,"Skydragon Dive",魔法,0,
8937,"Elusive Super Jump",,0,
8938,"",突,0,
8939,"critical hit",突,0,
8940,"Spellblade Fire III",魔法,0,
8941,"Spellblade Blizzard III",魔法,0,
8942,"Spellblade Thunder III",魔法,0,
8943,"Spellblade Holy",,0,
8944,"Holy Edge",突,0,
8945,"Holy Blur",魔法,0,
8946,"Pole Shift",,0,
8947,"Pole Shift",,0,
8948,"Haste",,0,
8949,"Haste III",,0,
8950,"Dimensional Wave",魔法,0,
8951,"Ribbit",魔法,0,
8952,"Squelch",魔法,0,
8953,"Oink",魔法,0,
8954,"Mindjack",魔法,0,
8955,"Place Token",,0,
8956,"Place Dark Token",,0,
8957,"Cross Reaping",斬,0,
8958,"Stench of Death",魔法,0,
8959,"Gusting Gouge",打,0,
8960,"the Playing Field",,0,
8961,"the Game",魔法,0,
8962,"",,0,
8963,"Penalty",魔法,0,
8964,"Panel Swap",,0,
8965,"",,0,
8966,"the Queen's Waltz",,0,
8967,"Sword Dance",斬,0,
8968,"the Queen's Waltz",,0,
8969,"Briar Thorn",突,0,
8970,"the Queen's Waltz",,0,
8971,"Earthly Dance",魔法,0,
8972,"",,0,
8973,"Uplift",打,0,
8974,"the Queen's Waltz",,0,
8975,"Folio",打,0,
8976,"Ray of White",魔法,0,
8977,"White Wind",,0,
8978,"Frost Breath",魔法,0,
8979,"Pummel",打,0,
8980,"Magic Hammer",,0,
8981,"Magic Hammer",魔法,0,
8982,"Grand Sword",斬,0,
8983,"Overheat",,0,
8984,"Super Cyclone",魔法,0,
8985,"Lightless Spark",魔法,0,
8986,"Concentrativity",魔法,0,
8987,"Vein Splitter",魔法,0,
8988,"Lightless Flame",魔法,0,
8989,"Dead in their Tracks",魔法,0,
8990,"Thunder II",魔法,0,
8991,"Lightning Burst",魔法,60,
8992,"Art of the Sword",,0,
8993,"Art of the Sword",魔法,0,
8994,"Concentrativity",魔法,0,
8995,"Aetheric Burst",魔法,0,
8996,"Corrosive Gale",魔法,0,
8997,"Unsheathe",,0,
8998,"Musojin",斬,10,
8999,"",,0,
9000,"",,0,
9001,"Tenka Goken",斬,60,
9002,"Hakaze",斬,25,
9003,"Jinpu",斬,25,
9004,"Gekko",斬,25,
9005,"Juji Shuriken",斬,0,
9006,"Issen",斬,0,
9007,"Clearout",斬,0,
9008,"Kenki Release",魔法,0,
9009,"Isso",斬,80,
9010,"Morningstar",打,80,
9011,"Auto Crossbow",突,80,
9012,"Katon",魔法,80,
9013,"Dreadwyrm Trance",,300,
9014,"Deathflare",魔法,150,
9015,"Remove Barrel",,20,
9016,"Unsheathe",魔法,0,
9017,"",魔法,0,
9018,"Wrath of Zeus",魔法,60,
9019,"Scintillant Lance",魔法,60,
9020,"Aerospark",魔法,60,
9021,"Lightning Spear",打,60,
9022,"",,60,
9023,"Thorian Hammer",魔法,60,
9024,"Lightning Bolt",魔法,0,
9025,"Chimatsuri",魔法,0,
9026,"Jagadishwari",,0,
9027,"Alluring Embrace",魔法,0,
9028,"Autumnal Ball",,0,
9029,"Dancing Wind",魔法,0,
9030,"Overlong Glance",魔法,0,
9031,"Sidelong Glance",魔法,0,
9032,"Light of Nine Tails",打,0,
9033,"Millennial Ferocity",魔法,0,
9034,"Foxfire",魔法,0,
9035,"Imp Punch",打,10,
9036,"Abyssal Charge",突,0,
9037,"Abyssal Transfixion",突,0,
9038,"Abyssal Charge",,0,
9039,"Unseen Shoulder",打,0,
9040,"Dawn Field",打,0,
9041,"March of the Dead",魔法,0,
9042,"Seductive Scream",魔法,0,
9043,"Head Snatch",打,80,
9044,"Origins of Thunder",魔法,60,
9045,"100 Gs",,0,
9046,"100 Gs",魔法,0,
9047,"Epicenter",,0,
9048,"Tremblor",,0,
9049,"Main Quake",魔法,0,
9050,"Maniacal Probe",,0,
9051,"Erosion",突,0,
9052,"Gravitational Collapse",,0,
9053,"Gravitational Collapse",魔法,0,
9054,"-100 Gs",,0,
9055,"-100 Gs",魔法,0,
9056,"-100 Gs",打,0,
9057,"Antilight",,0,
9058,"Explosion",,0,
9059,"Gravitational Manipulation",,0,
9060,"Gravitational Manipulation",魔法,0,
9061,"Fourfold Sacrifice",魔法,0,
9062,"Fourfold Sacrifice",魔法,0,
9063,"Gravitational Explosion",魔法,0,
9064,"Gravitational Explosion",魔法,0,
9065,"Gravitational Distortion",,0,
9066,"Anti-gravity Gimbal",,50,
9067,"Long Drop",打,0,
9068,"Weighted Wing",,0,
9069,"Weighted Wing",魔法,0,
9070,"Broken Earth",魔法,120,
9071,"Death's Gaze",魔法,0,
9072,"Paranormal Wave",魔法,0,
9073,"Evilsphere",魔法,0,
9074,"Gravitational Wave",魔法,0,
9075,"Tremblor",,0,
9076,"Earthquake",,0,
9077,"Millennial Ferocity",魔法,0,
9078,"",,0,
9079,"",,0,
9080,"Diffractive Laser",魔法,0,
9081,"Launcher",魔法,0,
9082,"Fuga",斬,25,
9083,"Mangetsu",斬,25,
9084,"Oka",斬,25,
9085,"Midare Setsugekka",斬,25,
9086,"Tenka Goken",斬,25,
9087,"Higanbana",斬,25,
9088,"Hissatsu: Shinten",斬,10,
9089,"Hissatsu: Kyuten",斬,10,
9090,"Hissatsu: Kaiten",,300,
9091,"Suiyaku",魔法,25,
9092,"",,0,
9093,"Tenka Goken",斬,60,
9094,"Hakaze",斬,60,
9095,"Split Shot",突,60,
9096,"Blissful Spear",魔法,0,
9097,"Blissful Spear",魔法,0,
9098,"Riddle of Wind",,0,
9099,"",,0,
9100,"",,0,
9101,"Justice",斬,0,
9102,"Aetheric Siphon",魔法,60,
9103,"Counter",魔法,0,
9104,"Magitek Ray",魔法,0,
9105,"Innocence",斬,80,
9106,"the Order",,0,
9107,"Terminus Est",,0,
9108,"Terminus Est",魔法,0,
9109,"Chopping Block",,0,
9110,"Chopping Block",魔法,0,
9111,"Skullbreaker",,0,
9112,"Skullbreaker",魔法,0,
9113,"Resonating Echo",,0,
9114,"Final Heaven",打,0,
9115,"",,0,
9116,"Shadow Dart",魔法,25,
9117,"Shadow Fang",打,25,
9118,"",,0,
9119,"",,0,
9120,"Fire",魔法,30,
9121,"Magitek Cannon",魔法,60,
9122,"Diffractive Laser",魔法,60,
9123,"Fire",魔法,0,
9124,"Blissful Blessing",魔法,0,
9125,"",,0,
9126,"Tomahawk",斬,0,
9127,"Embrace",,0,
9128,"Water",魔法,0,
9129,"Water III",魔法,0,
9130,"Tail Slap",打,0,
9131,"Cermet Pile",突,10,
9132,"Shoulder Cannon",魔法,10,
9133,"Wheel",打,0,
9134,"Entropic Flame",魔法,0,
9135,"Epigraph",魔法,10,
9136,"Fiery Epigraph",魔法,3,
9137,"Flaming Epigraph",魔法,15,
9138,"Bludgeon",打,0,
9139,"Venomous Bite",,0,
9140,"Hakaze",斬,0,
9141,"Jinpu",斬,0,
9142,"Gekko",斬,0,
9143,"Tenka Goken",斬,0,
9144,"attack",斬,0,
9145,"Tenka Goken",斬,10,
9146,"",,0,
9147,"",魔法,0,
9148,"Chaotic Verse",魔法,0,
9149,"Hissatsu: Gyoten",斬,10,
9150,"Hissatsu: Tsubame",斬,0,
9151,"Way of the Will",魔法,30,
9152,"Earth Crusher",,0,
9153,"Earth Shaker",,0,
9154,"Stricken Earth",,60,
9155,"Earth Crusher",打,0,
9156,"Earth Crusher",打,0,
9157,"Earth Shaker",打,0,
9158,"Moonstone Carbuncle",,25,
9159,"Stricken Earth",打,0,
9160,"Stricken Earth",打,0,
9161,"Harakiri",魔法,0,
9162,"Bronze Link",,0,
9163,"Resolve",,700,
9164,"Bowman's March",,300,
9165,"Eyeshine",魔法,0,
9166,"Absolute Zero",魔法,0,
9167,"Bunshin",,0,
9168,"Katon",魔法,0,
9169,"Self-detonate",魔法,150,
9170,"Henka",,0,
9171,"Bunshin",,0,
9172,"Kyoshin",,0,
9173,"Burn",魔法,0,
9174,"Wyrm Tail",打,0,
9175,"Twin Bolt",,0,
9176,"Twin Bolt",魔法,0,
9177,"Levinbolt",,60,
9178,"Levinbolt",魔法,60,
9179,"Charybdis",魔法,0,
9180,"Roar",魔法,0,
9181,"Flame",魔法,0,
9182,"Breath Wing",,0,
9183,"Flash Freeze",,0,
9184,"the Classical Elements",,60,
9185,"Blaze",魔法,0,
9186,"Clamp",斬,0,
9187,"Flame",,0,
9188,"Burn",魔法,0,
9189,"",,0,
9190,"Cure",魔法,120,
9191,"Darkside",,50,
9192,"Hard Slash",斬,25,
9193,"Spinning Slash",斬,25,
9194,"Power Slash",斬,25,
9195,"Jump",突,0,
9196,"Reprint",,0,
9197,"Cannonfire",魔法,60,
9198,"Haywire",打,30,
9199,"Weighted Wing",魔法,0,
9200,"Crush Weapon",魔法,150,
9201,"Aqua Vitae",魔法,100,
9202,"",斬,0,
9203,"Doom",魔法,0,
9204,"Dualcast",,0,
9205,"Fire III",,0,
9206,"Fire III",魔法,0,
9207,"Blizzard III",,0,
9208,"Blizzard III",魔法,0,
9209,"Thunder III",,0,
9210,"Thunder III",魔法,0,
9211,"Fire III",魔法,0,
9212,"Blizzard III",魔法,0,
9213,"Thunder III",魔法,0,
9214,"Vacuum Wave",斬,0,
9215,"White Hole",魔法,0,
9216,"Flare",,0,
9217,"Flare",魔法,0,
9218,"Holy",,0,
9219,"Holy",魔法,0,
9220,"Meteor",魔法,0,
9221,"Meteor",魔法,0,
9222,"Black Hole",魔法,0,
9223,"Black Spark",魔法,0,
9224,"the Decisive Battle",,0,
9225,"Collision",魔法,0,
9226,"",,0,
9227,"Zombie Breath",魔法,0,
9228,"Clearout",打,0,
9229,"Nihility",魔法,0,
9230,"Flood of Naught",,0,
9231,"Flood of Naught",,0,
9232,"Outer Antilight",魔法,0,
9233,"Flood of Naught",,0,
9234,"Flood of Naught",,0,
9235,"White Antilight",魔法,0,
9236,"Black Antilight",魔法,0,
9237,"Edge of Death",魔法,0,
9238,"Flood of Naught",,0,
9239,"Almagest",魔法,0,
9240,"Almagest",魔法,0,
9241,"Aero III",魔法,0,
9242,"Earth Shaker",,0,
9243,"Earth Shaker",打,0,
9244,"double attack",,0,
9245,"Vacuum Wave",斬,0,
9246,"Delta Attack",,0,
9247,"Light and Darkness",,0,
9248,"Emptiness",,0,
9249,"Emptiness",魔法,0,
9250,"Emptiness",魔法,0,
9251,"Charybdis",魔法,0,
9252,"Meteor",,0,
9253,"Meteor Impact",魔法,0,
9254,"Neverwhere",,0,
9255,"Frightful Frenzy",,0,
9256,"Frenzied Fist",打,0,
9257,"Frenzied Sphere",打,0,
9258,"the Final Battle",,0,
9259,"Grand Cross Alpha",魔法,0,
9260,"Grand Cross Delta",魔法,0,
9261,"Grand Cross Omega",魔法,0,
9262,"Death Bolt",魔法,0,
9263,"Death Wave",魔法,0,
9264,"Death Shriek",,0,
9265,"Death Bomb",魔法,0,
9266,"Death Surge",魔法,0,
9267,"",,0,
9268,"",,0,
9269,"",,0,
9270,"Foxfang",打,300,
9271,"",魔法,0,
9272,"Burning Hate",魔法,60,
9273,"Blood of the Dragon",,0,
9274,"Geirskogul",魔法,0,
9275,"Mirage Dive",魔法,0,
9276,"",,0,
9277,"",,0,
9278,"",,0,
9279,"",,0,
9280,"",,0,
9281,"",,0,
9282,"",,0,
9283,"",,0,
9284,"",,0,
9285,"",,0,
9286,"",,0,
9287,"Chain Mine",,0,
9288,"Heavy Swing",斬,25,
9289,"Skull Sunder",斬,25,
9290,"Butcher's Block",斬,25,
9291,"Meteor Impact",魔法,0,
9292,"Inner Antilight",魔法,0,
9293,"Terminal Antilight",魔法,0,
9294,"Thunderous Force",魔法,0,
9295,"Tempestuous Force",魔法,0,
9296,"Concentrativity",魔法,0,
9297,"Grasp",魔法,30,
9298,"Headman's Delight",魔法,0,
9299,"Headman's Delight",魔法,0,
9300,"Spinning Edge",斬,60,
9301,"Raiton",魔法,0,
9302,"Raiton",魔法,0,
9303,"attack",突,0,
9304,"attack",魔法,0,
9305,"ラクシュミ：スタンド：ピンクの吐息：履行演出：ラクシュミ戦",,0,
9306,"透明：ピンクの吐息：地面もやもや：履行演出：ラクシュミ戦",,0,
9307,"PCコンテンツアクション：エーテル飛散：履行演出：ラクシュミ戦",,0,
9308,"",魔法,0,
9309,"Explosion",,0,
9310,"double attack",打,0,
9311,"Thorough Cursing",魔法,0,
9312,"Spellblade Fire III",魔法,0,
9313,"Spellblade Blizzard III",魔法,0,
9314,"Spellblade Thunder III",魔法,0,
9315,"Holy Edge",突,0,
9316,"Holy Blur",魔法,0,
9317,"Dimensional Wave",魔法,0,
9318,"Ribbit",魔法,0,
9319,"Mindjack: Forward March",魔法,0,
9320,"Mindjack: About Face",魔法,0,
9321,"Mindjack: Left Face",魔法,0,
9322,"Mindjack: Right Face",魔法,0,
9323,"Cross Reaper",斬,0,
9324,"Gusting Gouge",打,0,
9325,"the Game",魔法,0,
9326,"Penalty",魔法,0,
9327,"the Queen's Waltz",,0,
9328,"Sword Dance",斬,0,
9329,"the Queen's Waltz",,0,
9330,"Earthly Dance",魔法,0,
9331,"Uplift",打,0,
9332,"Aetherial Tear",,0,
9333,"Aetherial Pull",,0,
9334,"Frost Breath",魔法,0,
