key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
4650,"コールドブレス",ブレス,300,
4651,"サンダーブレス",ブレス,300,
4652,"",魔法,0,
4653,"ハートバーン",魔法,300,
4654,"ブルチャージ",打,60,
4655,"ファイアボール",魔法,60,
4656,"リッパークロウ",斬,60,
4657,"毒鱗粉",魔法,60,
4658,"キャノンボール",魔法,60,
4659,"リーチ",打,60,
4660,"ひっかき",斬,60,
4661,"フレイムブレス",ブレス,60,
4662,"スロウプレイ",,300,
4663,"銅像：自壊アクション：竜の巣：中ボス1",,0,
4664,"ラウンドスイング",打,60,
4665,"ラウンドスイング",打,60,
4666,"カルシファイングミスト",,300,
4667,"チリングサイクロン",魔法,60,
4668,"ボーンブレイカー",打,60,
4669,"ファイアウォーター",魔法,60,
4670,"ブラッディカレス",打,60,
4671,"ヴィシドエミッション",魔法,60,
4672,"アイスボール",魔法,60,
4673,"サンダーブレス",ブレス,60,
4674,"グラナイトレイン",打,60,
4675,"",,10,
4676,"",,10,
4677,"",,10,
4678,"",,10,
4679,"",魔法,10,
4680,"",,10,
4681,"ミアズマブレス",魔法,60,
4682,"イビルアイ",魔法,300,
4683,"サーメットドリル",突,60,
4684,"オーバーチャージ",魔法,60,
4685,"ソノラスブラスト",魔法,60,
4686,"サイズミックリフト",魔法,60,
4687,"デッドリーストンプ",打,60,
4688,"ビークスナップ",打,60,
4689,"哀叫",魔法,60,
4690,"ゴールデンタロン",斬,60,
4691,"プロビスカス",突,60,
4692,"チョコキック",打,60,
4693,"火炎球",ブレス,60,
4694,"氷結球",ブレス,60,
4695,"シェード",突,60,
4696,"ザ・ハンド",打,60,
4697,"ウィップクラック",打,60,
4698,"ボンビネーション",魔法,60,
4699,"ファウルステンチ",魔法,60,
4700,"ライズ・アンド・フォール",打,60,
4701,"カノピー",打,60,
4702,"原罪",魔法,60,
4703,"テールスラップ",打,60,
4704,"ショット",突,30,
4705,"シャープガスト",魔法,0,
4706,"トランソニックブラスト",斬,60,
4707,"ソニックブーム",斬,60,
4708,"強撃",打,60,
4709,"強撃",打,60,
4710,"魔導フォトン砲",魔法,30,
4711,"魔導カノン",魔法,60,
4712,"シケールリップル",魔法,60,
4713,"ウィングカッター",魔法,60,
4714,"グランドソード",斬,60,
4715,"魔導レーザー",魔法,60,
4716,"ヘッドバット",打,60,
4717,"サイズミックスクリーム",,60,
4718,"ドライフィン",魔法,60,
4719,"雷放電",魔法,60,
4720,"スタグナントスプレー",魔法,60,
4721,"ボッグボム",魔法,60,
4722,"不思議な光",,60,
4723,"ファイアボール",魔法,60,
4724,"ファイアボール",魔法,60,
4725,"デスセンテンス",斬,60,
4726,"リフラックス",魔法,60,
4727,"サンダーボルト",魔法,0,
4728,"ワイルドホーン",突,0,
4729,"トラウンス",打,0,
4730,"エクリプスメテオ",魔法,0,
4731,"",,0,
4732,"ゴールデンタロン",斬,0,
4733,"フリーフォール",打,300,
4734,"アルペンドラフト",魔法,150,
4735,"ウィンターウィンド",魔法,200,
4736,"",魔法,0,
4737,"攻撃",斬,0,
4738,"ゲイルレズ",魔法,120,
4739,"ホール・オブ・ソロウ",魔法,180,
4740,"ヴァルファズル",打,300,
4741,"カウンタースタンス",,0,
4742,"",,0,
4743,"クイックステップ",,150,
4744,"スルタンズブランド",魔法,150,
4745,"アンブレイカブル",,0,
4746,"スピリットウィズアウト",斬,80,
4747,"ブラッドステイン",ブレス,80,
4748,"",,0,
4749,"アクアボール",魔法,0,
4750,"リッパークロウ",斬,0,
4751,"ファイアボール",魔法,0,
4752,"火炎の息",魔法,140,
4753,"テールスマッシュ",打,200,
4754,"ワイルドチャージ",打,0,
4755,"大興奮",,0,
4756,"ボーンシェーカー",,0,
4757,"テールスクリュー",,0,
4758,"原初の猛り",,0,
4759,"エーテル供給",,0,
4760,"陰の波動弾",魔法,0,
4761,"",,0,
4762,"削除予定",魔法,300,
4763,"",斬,30,
4764,"タッチダウン",打,0,
4765,"",魔法,0,
4766,"月光",魔法,0,
4767,"月光",魔法,0,
4768,"毒液",魔法,200,
4769,"猛焔【急】",魔法,0,
4770,"猛焔【急】",斬,0,
4771,"バリスティックミサイル",魔法,0,
4772,"毛状羽",突,120,
4773,"サイドスリップ",魔法,220,
4774,"リヴァレーション",斬,0,
4775,"紅蓮の炎",魔法,400,
4776,"極楽の風",,500,
4777,"",,0,
4778,"魔導フィールド",,0,
4779,"招来",魔法,60,
4780,"クラックルヒス",魔法,220,
4781,"クリティカルリップ",斬,140,
4782,"エレクトリファクション",魔法,0,
4783,"エレクトリックバースト",魔法,300,
4784,"",,0,
4785,"カーバンクル・ルビー",,25,
4786,"カーバンクル・オブシダン",,25,
4787,"ウィングカッター",魔法,60,
4788,"サイレス",,200,
4789,"トルネド",魔法,100,
4790,"ブリッツ",打,0,
4791,"テールスクリュー",魔法,60,
4792,"串刺し",突,60,
4793,"コラプス",魔法,30,
4794,"シート・オブ・アイス",魔法,60,
4795,"サライヴォススナップ",突,60,
4796,"○削除予定",打,60,
4797,"ウィップクラック",打,60,
4798,"キリングパウ",打,60,
4799,"テイルスナップ",打,60,
4800,"爆発霧散",,0,
4801,"狙撃",突,30,
4802,"カカフォニー",,350,
4803,"コールドアイ",魔法,250,
4804,"豹変",,0,
4805,"叩きつけ",打,60,
4806,"",,0,
4807,"ラストソング",魔法,0,
4808,"プライモーディアルバーク",打,0,
4809,"アイアンジャスティス",斬,60,
4810,"ジタバタ",打,60,
4811,"自爆",魔法,0,
4812,"デッド・オア・アライブ",魔法,250,
4813,"",魔法,60,
4814,"蓄電",,0,
4815,"ブラックメナス",,0,
4816,"ブラックメナス",,0,
4817,"ブラックメナス",,0,
4818,"インフォメーションディスクロージャー",魔法,0,
4819,"エッグノッグ",魔法,50,
4820,"防御態勢",,200,
4821,"ダークファイガ",魔法,150,
4822,"スパイクテール",打,60,
4823,"エアロブラスト",魔法,0,
4824,"大放電",魔法,100,
4825,"オートマチックカノン",魔法,0,
4826,"ライトニングウェブ",魔法,0,
4827,"プラズマリリース",魔法,0,
4828,"蒸気噴出",,0,
4829,"",,0,
4830,"シー・オブ・ピッチ",魔法,0,
4831,"ダークブリザラ",魔法,0,
4832,"",,0,
4833,"ダークブリザガ",魔法,0,
4834,"殴打",打,60,
4835,"岩石投げ",打,60,
4836,"",,0,
4837,"グラビデフォース",魔法,150,
4838,"ショック",魔法,150,
4839,"メギドフレイム",魔法,150,
4840,"ダークファイガ",魔法,0,
4841,"シー・オブ・ピッチ",,400,
4842,"メテオインパクト",,0,
4843,"メテオインパクト",魔法,0,
4844,"デブリバースト",魔法,0,
4845,"攻撃",打,0,
4846,"フルイドスイング",打,0,
4847,"スプラッシュ",魔法,0,
4848,"プロティアンウェイブ",魔法,0,
4849,"プロティアンウェイブ",魔法,0,
4850,"スルース",,0,
4851,"スルース",魔法,0,
4852,"スルース",魔法,0,
4853,"フルイドスイング",打,0,
4854,"バルブオープン",,0,
4855,"カスケード",魔法,0,
4856,"カスケード",魔法,0,
4857,"ゆびさき",,0,
4858,"マグネット",,0,
4859,"攻撃",打,0,
4860,"攻撃",打,0,
4861,"フルイドストライク",打,0,
4862,"フルイドストライク",打,0,
4863,"ウォッシュアウェイ",魔法,0,
4864,"ゆびさき",,0,
4865,"水量均等化",,0,
4866,"ハンド・オブ・ペイン",魔法,0,
4867,"コンタミネーション",魔法,0,
4868,"ドレナージ",魔法,0,
4869,"セヴィアーコンタミネーション",魔法,0,
4870,"マグネット",,0,
4871,"磁力",,0,
4872,"強磁力",打,0,
4873,"反発",,0,
4874,"オイルブラスト",魔法,0,
4875,"オイルブラスト",魔法,0,
4876,"漏電",魔法,0,
4877,"漏電",魔法,0,
4878,"ヌメヌメ",,0,
4879,"アクアヴィッテ",魔法,100,
4880,"星天停止",魔法,0,
4881,"エンシェントグラビガ",魔法,150,
4882,"",,0,
4883,"",,0,
4884,"ラスティアクス",斬,150,
4885,"エアロブラスト",斬,0,
4886,"ルミスフィア",魔法,150,
4887,"魔導バックショット",突,0,
4888,"",,0,
4889,"",,0,
4890,"",,0,
4891,"",,0,
4892,"",,0,
4893,"",,0,
4894,"",,0,
4895,"",,0,
4896,"",,0,
4897,"",,0,
4898,"",,0,
4899,"",,0,
4900,"",,0,
4901,"リヒト・ゾイレ",魔法,0,
4902,"ボディブレイクブロック",,0,
4903,"ブレインブレイクブロック",,0,
4904,"",,0,
4905,"ゴブ爆発",ブレス,0,
4906,"サンダーヘッド",,0,
4907,"重圧弾",,0,
4908,"強酸弾",,100,
4909,"カルトシュトラール",斬,0,
4910,"蒸気圧上昇",,0,
4911,"ブリッツシュトラール",突,0,
4912,"突撃命令",,0,
4913,"重圧弾",,25,
4914,"電圧弾",,25,
4915,"強酸弾",,25,
4916,"電磁石",,25,
4917,"充電",,30,
4918,"白鯨の猛り",ブレス,0,
4919,"パーペチュアルレイ",魔法,0,
4920,"パーペチュアルレイ",魔法,0,
4921,"放散レーザー",魔法,0,
4922,"爆散",ブレス,0,
4923,"パンツァーファウスト",打,80,
4924,"プライマルティアー",魔法,0,
4925,"バブルブロウ",魔法,0,
4926,"",,0,
4927,"給水",,0,
4928,"ハウリングウィング",打,0,
4929,"業風",魔法,0,
4930,"清掃のおまじない",,35,
4931,"突風",,25,
4932,"バリーンボム",魔法,0,
4933,"真空波",魔法,0,
4934,"雲神気流",魔法,0,
4935,"サンダーヘッド",魔法,0,
4936,"落雷",魔法,0,
4937,"フローズンミスト",魔法,180,
4938,"ぶん殴る",打,150,
4939,"猛吹雪",魔法,200,
4940,"ロック・オブ・エイジズ",魔法,230,
4941,"ウーリーインスピレーション",,250,
4942,"トランクターズ",打,130,
4943,"猛進",打,210,
4944,"オーバーバイト",斬,140,
4945,"レーザースケイル",斬,230,
4946,"エンスネア",斬,250,
4947,"ブレイジングトレイル",魔法,180,
4948,"カラップス",打,150,
4949,"ファイアボール",魔法,80,
4950,"ゴブリンアタック",斬,150,
4951,"虚勢",,300,
4952,"爆弾投げ",魔法,0,
4953,"ゴブスキン",,200,
4954,"レックレスアバンドン",打,150,
4955,"チャープ",,150,
4956,"ボーンブレイカー",打,150,
4957,"ファイアウォーター",魔法,200,
4958,"エルボードロップ",打,40,
4959,"フィラルピック",斬,150,
4960,"リービンウィンド",魔法,0,
4961,"ワープドウェイル",魔法,200,
4962,"カルポミッション",打,130,
4963,"アイルドロップ",打,150,
4964,"ネックスプリンター",打,200,
4965,"フィンレイ",魔法,150,
4966,"ウォーターショット",魔法,120,
4967,"オーバーフロー",魔法,250,
4968,"サーペントアップル",打,140,
4969,"ボディスラム",打,200,
4970,"堕罪",魔法,0,
4971,"ブラッディカレス",打,230,
4972,"リーフストーム",斬,180,
4973,"ヴィシドエミッション",魔法,250,
4974,"ロトンステンチ",魔法,210,
4975,"",魔法,0,
4976,"空戦機動",魔法,25,
4977,"雷遁の術",魔法,150,
4978,"百刃乱舞",斬,150,
4979,"再臨の衝撃",,0,
4980,"再臨の衝撃",魔法,0,
4981,"使い魔起動",,0,
4982,"ヴォイドブラッド",魔法,200,
4983,"トライクリップ",斬,100,
4984,"パラサイト",,450,
4985,"リグル",魔法,60,
4986,"焔剣",,0,
4987,"撒菱",斬,150,
4988,"急襲",打,0,
4989,"スローイングブレード",斬,150,
4990,"エーテル供給",,0,
4991,"亡者の歌",魔法,150,
4992,"ルナティックボイス",魔法,300,
4993,"シャドウフレア",魔法,0,
4994,"サードレッグ",打,60,
4995,"ラストソング",魔法,0,
4996,"フォーリングスカイ",打,0,
4997,"メテオインパクト",魔法,0,
4998,"タッチダウン",打,0,
4999,"メテオインパクト",,0,
5000,"攻撃",突,10,
5001,"火炎放射",魔法,10,
5002,"どんぐり爆弾",,60,
5003,"アーボリアルストーム",打,60,
5004,"アシッドシャワー",魔法,300,
5005,"",,0,
5006,"",,0,
5007,"転生の儀",,0,
5008,"攻撃",突,0,
5009,"フローラルトラップ",,0,
5010,"大食い",,0,
5011,"放出",魔法,0,
5012,"放出",魔法,0,
5013,"スイートセント",,0,
5014,"",,0,
5015,"ファイア",魔法,30,
5016,"ブリザド",魔法,30,
5017,"ファイア",魔法,30,
5018,"ブリザド",魔法,30,
5019,"ヘルスラッシュ",斬,60,
5020,"ブラッディカレス",打,0,
5021,"フローラルトラップ",,0,
5022,"リーフストーム",斬,0,
5023,"ロトンステンチ",魔法,0,
5024,"シャープスピア",突,0,
5025,"テールスラップ",打,0,
5026,"サークル・オブ・フレイム",魔法,0,
5027,"サークルブレード",斬,0,
5028,"ペトリファクション",,0,
5029,"ディフュージョンレイ",魔法,0,
5030,"ブレインジャック",,0,
5031,"ホーミングミサイル",斬,0,
5032,"アトミックレイ",魔法,0,
5033,"プラメット",打,100,
5034,"デスセンテンス",斬,0,
5035,"ヘブンリキッド",魔法,0,
5036,"エーテリックプロフュージョン",魔法,0,
5037,"ガストネード",,0,
5038,"ガストネード",魔法,0,
5039,"ファイアーボール",魔法,60,
5040,"サライヴォススナップ",突,120,
5041,"イビルアイ",魔法,60,
5042,"シート・オブ・アイス",魔法,60,
5043,"ロースト",ブレス,0,
5044,"プラズマリリース",魔法,0,
5045,"グラナイトレイン",打,300,
5046,"パーペチュアルレイ",魔法,0,
5047,"パーペチュアルレイ",魔法,0,
5048,"ドラゴンストンプ",打,0,
5049,"ダークファイガ",魔法,150,
5050,"魔力反発",魔法,0,
5051,"ダブル",,150,
5052,"",,0,
5053,"ジャッジメントナイサイ",,0,
5054,"ジャッジメントナイサイ",,0,
5055,"",,0,
5056,"",,0,
5057,"",,0,
5058,"デスレイ",魔法,0,
5059,"",,0,
5060,"",,0,
5061,"バブルブロウ",魔法,0,
5062,"バブルブロウ",魔法,0,
5063,"雲神気流",魔法,0,
5064,"雲神気流",魔法,0,
5065,"レヴィンファング",突,60,
5066,"",,0,
5067,"遠吠え",,60,
5068,"サングインバイト",突,100,
5069,"雷遁の術",魔法,0,
5070,"ブレインシェーカー",斬,0,
5071,"ブレインシェーカー",斬,0,
5072,"シード・オブ・スカイ",魔法,0,
5073,"ケアル",魔法,25,
5074,"",,0,
5075,"白鯨の猛り",ブレス,0,
5076,"プライマルティアー",魔法,0,
5077,"バブルブロウ",魔法,0,
5078,"",,0,
5079,"ハウリングウィング",打,0,
5080,"業風",魔法,0,
5081,"バリーンボム",魔法,0,
5082,"真空波",魔法,0,
5083,"雲神気流",魔法,0,
5084,"サンダーヘッド",魔法,0,
5085,"落雷",魔法,0,
5086,"バブルブロウ",魔法,0,
5087,"雲神気流",魔法,0,
5088,"フォーリングスカイ",魔法,20,
5089,"ドライフィン",魔法,0,
5090,"ウェットフィン",魔法,0,
5091,"ブーボバースト",魔法,0,
5092,"攻撃",斬,0,
5093,"攻撃",斬,0,
5094,"エアロ",魔法,30,
5095,"モータルレボリューション",ブレス,0,
5096,"モータルレボリューション",ブレス,0,
5097,"イベントアイテム",,0,
5098,"武神閃",斬,0,
5099,"後先防御",,0,
5100,"側面防御",,0,
5101,"反意",魔法,0,
5102,"猛焔【序】",斬,0,
5103,"猛焔【序】",,0,
5104,"猛焔【序】",魔法,0,
5105,"猛焔【序】",魔法,0,
5106,"猛焔【破】",斬,0,
5107,"猛焔【破】",,0,
5108,"猛焔【破】",魔法,0,
5109,"猛焔【破】",魔法,0,
5110,"鬼武神",斬,0,
5111,"鬼武神",斬,0,
5112,"アートマリンガ",魔法,0,
5113,"神通力",,0,
5114,"",,0,
5115,"",,0,
5116,"月光",魔法,0,
5117,"チャンドラハース",魔法,0,
5118,"闘気弾",,0,
5119,"闘気爆砕",魔法,0,
5120,"衝天撃",魔法,0,
5121,"徹甲散弾",魔法,0,
5122,"闘気砲",魔法,0,
5123,"猛焔【急】",,0,
5124,"猛焔【急】",打,0,
5125,"月光",魔法,0,
5126,"猛焔【急】",魔法,0,
5127,"猛焔【急】",斬,0,
5128,"焔剣",,0,
5129,"ファイア",魔法,30,
5130,"ブリザド",魔法,30,
5131,"",,0,
5132,"",,0,
5133,"",,0,
5134,"攻撃",斬,0,
5135,"光焔【滅】",魔法,0,
5136,"ヘヴンスクラッカー",,600,
5137,"リッパークロウ",斬,0,
5138,"ファイアボール",魔法,0,
5139,"",,0,
5140,"ストーンゲイズ",,300,
5141,"シロップ",,0,
5142,"シックルスラッシュ",,0,
5143,"シックルスラッシュ",斬,0,
5144,"アビサルリーパー",斬,0,
5145,"ネメシスバースト",魔法,0,
5146,"デモニックデセント",打,0,
5147,"ブラッディハーベスト",斬,0,
5148,"攻撃",斬,30,
5149,"フレイムリース",魔法,0,
5150,"サーペンタインストライク",魔法,0,
5151,"",,0,
5152,"ゲヘナ",魔法,0,
5153,"シックルストライク",突,0,
5154,"ペトリファクション",魔法,0,
5155,"ハイドロキャノン",魔法,0,
5156,"エレクトリックスワイプ",魔法,0,
5157,"シンビオン",,0,
5158,"ボディスラム",打,0,
5159,"イマーション",魔法,0,
5160,"エクスパルション",斬,0,
5161,"エレクトリックワーラル",魔法,0,
5162,"ハイドロボム",魔法,0,
5163,"饗宴の咆吼",,0,
5164,"饗宴の咆吼",,0,
5165,"ジョーズ",斬,0,
5166,"バイト・アンド・ラン",斬,0,
5167,"アルペンドラフト",魔法,0,
5168,"ウォータ",魔法,30,
5169,"ハイドロバースト",魔法,0,
5170,"ハイドロボム",魔法,0,
5171,"ジョーズ",斬,60,
5172,"捕獲",打,0,
5173,"",,0,
5174,"コロシヴバイル",,0,
5175,"コロシヴバイル",魔法,0,
5176,"蟲毒瘴",,0,
5177,"蟲毒飛散",魔法,0,
5178,"蠢く触手",,0,
5179,"蠢く触手",打,0,
5180,"不浄の塔",,0,
5181,"バイルビロー",魔法,0,
5182,"ブラックラング",魔法,0,
5183,"ヴォイドパクト",,0,
