key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
8645,"",斬,30,
8646,"",,0,
8647,"Ame no Murakumo",魔法,0,
8648,"Ferner Glanz",,200,
8649,"Morastloch",魔法,80,
8650,"Blitzschlag",魔法,180,
8651,"Entladung",魔法,120,
8652,"Augspross",突,180,
8653,"Hässliches Horn",突,60,
8654,"Klettenpilz",魔法,150,
8655,"Aufbäumen",打,200,
8656,"Donnerzahn",打,150,
8657,"Feder-Filo",突,80,
8658,"Seitsprung",魔法,120,
8659,"Gerade",打,80,
8660,"Steinra",魔法,150,
8661,"Vollkontakt",打,80,
8662,"Anoxischer Atem",魔法,160,
8663,"Blitzra",魔法,200,
8664,"Stampfen",打,160,
8665,"Efeuranke",魔法,160,
8666,"Verstricken",突,180,
8667,"",,0,
8668,"Hammer der Gnade",魔法,0,
8669,"Hammer der Gnade",魔法,0,
8670,"Salziges Stampfen",打,80,
8671,"Salzsturm",魔法,120,
8672,"Mandibulärbiss",斬,80,
8673,"Sandstrahl",魔法,160,
8674,"Giftspray",魔法,160,
8675,"Schachtfalle",斬,0,
8676,"",,30,
8677,"Sandkasten",,0,
8678,"Zerteilung",斬,80,
8679,"Sensilla-Klingen",斬,120,
8680,"Furchtabtaucher",斬,80,
8681,"Giga-Schrei",打,240,
8682,"Hochstrom",魔法,180,
8683,"Perforations-Laser",魔法,240,
8684,"Enthülsen",打,0,
8685,"Feuerbruch",魔法,120,
8686,"Adamantflammen",魔法,80,
8687,"Attacke",,0,
8688,"Dunkel-Eisga",魔法,80,
8689,"",,0,
8690,"",,0,
8691,"",,0,
8692,"Lichtloser Funke",斬,0,
8693,"Konzentriertheit",魔法,0,
8694,"Erdader-Spalter",魔法,0,
8695,"Ätherfunken",魔法,80,
8696,"Schneller Schritt",,0,
8697,"111-Tonzen-Schwung",斬,0,
8698,"Heranholen",打,0,
8699,"11-Tonzen-Hieb",斬,0,
8700,"Kongakneifer",斬,80,
8701,"Ultravibration",魔法,120,
8702,"Noli Tangere",突,120,
8703,"Schnellschwimmen",,60,
8704,"Verdauungssaft",魔法,60,
8705,"Kritischer Biss",斬,0,
8706,"Rhino-Attacke",打,150,
8707,"Nervengas",魔法,0,
8708,"Nervengas",魔法,0,
8709,"Nervengas",魔法,0,
8710,"Entwurzelung",打,0,
8711,"Schattenstoß",魔法,0,
8712,"Wildes Horn",突,0,
8713,"Glanz",打,60,
8714,"Schimmer",魔法,60,
8715,"Schweifklapser",打,60,
8716,"Pfeilflut",突,60,
8717,"Dämonen in dir",魔法,300,
8718,"Vortexschnitt",斬,25,
8719,"Schurkenschwert",斬,25,
8720,"Halones Groll",斬,25,
8721,"Hakaze",斬,25,
8722,"Jinpu",斬,25,
8723,"Shifu",斬,25,
8724,"Yukikaze",斬,25,
8725,"Gekko",斬,25,
8726,"Kasha",斬,25,
8727,"Antiker Wind",魔法,60,
8728,"Kollabieren",打,180,
8729,"Stachelschweif",,250,
8730,"Feuerschweif",魔法,200,
8731,"Todesurteil",斬,180,
8732,"Feuerball",魔法,0,
8733,"Erdwelle",魔法,0,
8734,"Erdwelle",魔法,0,
8735,"Erdwelle",,0,
8736,"Steinzeitstein",魔法,160,
8737,"Rüsselknute",打,160,
8738,"Sichelschweif",打,160,
8739,"Metzgern",斬,160,
8740,"Fetzen",斬,10,
8741,"Messerscharfe Pranke",斬,240,
8742,"Brüllen",魔法,240,
8743,"Unschuld",魔法,160,
8744,"Verwirbeln",打,160,
8745,"Feuertaufe",魔法,160,
8746,"Vortexschnitt",,24,
8747,"Schurkenschwert",,23,
8748,"Halones Groll",,23,
8749,"Donnerklinge",,24,
8750,"Königsklinge",,24,
8751,"Schildschlag",,0,
8752,"Heiliger Geist",魔法,24,
8753,"Klemenz",魔法,0,
8754,"Requiescat",,300,
8755,"Heiliger Boden",,600,
8756,"Deckung",,0,
8757,"Ent-Deckung",,30,
8758,"Gewaltiger Hieb",,24,
8759,"Schädelspalter",,23,
8760,"Fleischerbeil",,23,
8761,"Verstümmelung",,24,
8762,"Sturmkeil",,24,
8763,"Niedermähen",,24,
8764,"Tomahawk",,24,
8765,"Sturmlauf",,150,
8766,"Umsturz",,300,
8767,"Holmgang",,450,
8768,"Urbefreiung",,450,
8769,"Harter Schlitzer",,24,
8770,"Drehschlitzer",,23,
8771,"Kraftschlitzer",,23,
8772,"Osmose",,24,
8773,"Seelenfresser",,24,
8774,"Tiefschlag",,50,
8775,"Zerfall",魔法,24,
8776,"Blutvergießen",,24,
8777,"Hiebsprung",,300,
8778,"Einziger Überlebender",,0,
8779,"Schwärzeste Nacht",,150,
8780,"Schlag auf Schlag",,20,
8781,"Wahrer Schlag",,20,
8782,"Peitschenhieb",,20,
8783,"Drachentritt",,24,
8784,"Doppelviper",,24,
8785,"Demolieren",,24,
8786,"Formwechsel",,0,
8787,"Rakshasas Umarmung",,150,
8788,"Steinernes Enigma",,300,
8789,"Tornadotritt",,150,
8790,"Verbotenes Chakra",,10,
8791,"Sauberer Stoß",,0,
8792,"Vorpalstoß",,0,
8793,"Ungebremster Stoß",,24,
8794,"Fang und Klaue",,24,
8795,"Pfähler",,0,
8796,"Drachengriff",,0,
8797,"Chaotischer Tjost",,0,
8798,"Fächerstoß",,24,
8799,"Reißende Klauen",,24,
8800,"Geysir",魔法,0,
8801,"Sprung",,0,
8802,"Wirbelsprenger",,300,
8803,"Ausweichsprung",,300,
8804,"Drachenherz",,0,
8805,"Geirskogul",,10,
8806,"Nastrond",,10,
8807,"Wirbelklinge",,24,
8808,"Windschlitzer",,24,
8809,"Äolusklinge",,24,
8810,"Schattenfang",,24,
8811,"Wurfmesser",,24,
8812,"Shukuchi",,300,
8813,"Ausrauben",,30,
8814,"Meuchelsprung",,300,
8815,"Rad des Werdens",魔法,10,
8816,"Tri-Mudra",,150,
8817,"Katon",魔法,10,
8818,"Hyoton",魔法,10,
8819,"Raiton",魔法,10,
8820,"Kakuremi",,600,
8821,"Hakaze",,0,
8822,"Jinpu",,0,
8823,"Shifu",,0,
8824,"Yukikaze",,24,
8825,"Gekko",,24,
8826,"Kasha",,24,
8827,"Enpi",,24,
8828,"Iaijutsu",,24,
8829,"Higanbana",,0,
8830,"Tenka Goken",,150,
8831,"Midare Setsugekka",,150,
8832,"Hissatsu: Shinten",,10,
8833,"Meikyo Shisui",,0,
8834,"Gewaltiger Schuss",,23,
8835,"Direkter Schuss",,23,
8836,"Kaustischer Biss",,24,
8837,"Sturmbiss",,24,
8838,"Empyreischer Pfeil",,150,
8839,"Mannstopper",,300,
8840,"Freudensprung",打,0,
8841,"Seitenschneider",,300,
8842,"Absolutes Gehör",,10,
8843,"Menuett des Wanderers",魔法,450,
8844,"Hymne der Krieger",魔法,450,
8845,"Feuer frei",,23,
8846,"Flintenlaufgeschoss",,23,
8847,"Sauberer Schuss",,23,
8848,"Höllenfeuer frei",,24,
8849,"Höllen-Flintenlaufgeschoss",,24,
8850,"Sauberer Höllenschuss",,24,
8851,"Hitzeschuss",,15,
8852,"Freudensprung",打,0,
8853,"Böller",,300,
8854,"Beinschuss",,300,
8855,"Wildfeuer",,300,
8856,"Gauß-Laufaufsatz",,100,
8857,"Zuckerstange",魔法,0,
8858,"Feuer",魔法,24,
8859,"Eis",魔法,24,
8860,"Blitz",魔法,24,
8861,"Blitzga",魔法,24,
8862,"Henochisch",,24,
8863,"Feuka",魔法,24,
8864,"Eiska",魔法,24,
8865,"Moder",魔法,24,
8866,"Flare",魔法,24,
8867,"Einfrieren",魔法,24,
8868,"Schlaf",,23,
8869,"Äthermanipulation",,150,
8870,"Spontaneität",,300,
8871,"Hydro-Sturz",,0,
8872,"Ruinga",魔法,24,
8873,"Bioga",,24,
8874,"Miasga",,0,
8875,"Tri-Fessel",魔法,23,
8876,"Ätherfluss",,450,
8877,"Schwäre",魔法,150,
8878,"Bahamut-Beschwörung",,0,
8879,"Drachenwelle",魔法,0,
8880,"Bahamut-Entflammung",,0,
8881,"Akh Morn",魔法,0,
8882,"Erzwind",魔法,24,
8883,"Erzstein",魔法,24,
8884,"Erzblitz",魔法,24,
8885,"Erzfeuer",魔法,24,
8886,"Impakt",魔法,24,
8887,"Magische Riposte",,15,
8888,"Magischer Zwerchhau",,15,
8889,"Magisches Redoublement",,24,
8890,"Corps-a-corps",,300,
8891,"Körperparade",,300,
8892,"Manafizierung",,300,
8893,"Hydro-Sturz",魔法,0,
8894,"Steinga",魔法,23,
8895,"Vita",,24,
8896,"Vitra",,24,
8897,"Hungriges Gebrüll",,0,
8898,"Regena",魔法,23,
8899,"Fütterungszeit",魔法,0,
8900,"Wasserstrahl",,300,
8901,"Verschlungener Efeu",,0,
8902,"Benediktion",,1200,
8903,"Bravade",魔法,23,
8904,"Physick",魔法,24,
8905,"Adloquium",魔法,24,
8906,"Brutaler Odem",打,0,
8907,"Auge um Auge",,600,
8908,"Ätherfluss",,450,
8909,"Revitalisierung",,150,
8910,"Familiar",魔法,150,
8911,"Fortsenden",,30,
8912,"Spannungsaspekt III",魔法,23,
8913,"Harmonieaspekt",,24,
8914,"Harmonieaspekt II",,24,
8915,"Baum fääällt",魔法,0,
8916,"Essenzielle Würde",,150,
8917,"Lichtgeschwindigkeit",,600,
8918,"Synastrie",,100,
8919,"Feuer",魔法,30,
8920,"Ziehen",,300,
8921,"Waage",,10,
8922,"Eiche",,10,
8923,"Krug",,10,
8924,"Turm",,0,
8925,"Laufschritt",,600,
8926,"Mandibulärbiss",斬,160,
8927,"Sandstrahl",魔法,200,
8928,"Giftspritzer",魔法,90,
8929,"Abyss-Sprenger",ブレス,0,
8930,"Chaotischer Widerhall",魔法,0,
8931,"Dunkler Stern",魔法,0,
8932,"Komet",,0,
8933,"Komet",魔法,0,
8934,"Himmelsfall",,0,
8935,"Himmelsfall",魔法,0,
8936,"Drachensturz",魔法,0,
8937,"Super-Ausweichsprung",,0,
8938,"",突,0,
8939,"Kritischer Treffer",突,0,
8940,"Magieklinge Feuga",魔法,0,
8941,"Magieklinge Eisga",魔法,0,
8942,"Magieklinge Blitzga",魔法,0,
8943,"Magieklinge Sanctus",,0,
8944,"Heiliger Grat",突,0,
8945,"Heiliger Nebel",魔法,0,
8946,"Umpolung",,0,
8947,"Umpolung",,0,
8948,"Hast",,0,
8949,"Hast III",,0,
8950,"Dimensionswelle",魔法,0,
8951,"Quaaak",魔法,0,
8952,"Gurrr",魔法,0,
8953,"Quiiiek",魔法,0,
8954,"Geistlenkung",魔法,0,
8955,"Spielstein",,0,
8956,"Todesspielstein",,0,
8957,"Sensenschwung",斬,0,
8958,"Gestank des Todes",魔法,0,
8959,"Meißelstoß",打,0,
8960,"Spielfeld",,0,
8961,"Spielbeginn",魔法,0,
8962,"",,0,
8963,"Strafe",魔法,0,
8964,"Neuaufstellung",,0,
8965,"",,0,
8966,"Tanz der Königin",,0,
8967,"Schwerttanz",斬,0,
8968,"Tanz der Königin",,0,
8969,"Dornenranke",突,0,
8970,"Tanz der Königin",,0,
8971,"Tanz der Erde",魔法,0,
8972,"",,0,
8973,"Erhöhung",打,0,
8974,"Tanz der Königin",,0,
8975,"Foliant",打,0,
8976,"Weißer Strahl",魔法,0,
8977,"Weißer Wind",,0,
8978,"Frostiger Atem",魔法,0,
8979,"Deftige Dachtel",打,0,
8980,"Zauberhammer",,0,
8981,"Zauberhammer",魔法,0,
8982,"Großschwert",斬,0,
8983,"Überhitzung",,0,
8984,"Superzyklon",魔法,0,
8985,"Lichtloser Funke",魔法,0,
8986,"Konzentriertheit",魔法,0,
8987,"Erdader-Spalter",魔法,0,
8988,"Lichtlose Flamme",魔法,0,
8989,"Kalter Schlag",魔法,0,
8990,"Blitzra",魔法,0,
8991,"Blitzknall",魔法,60,
8992,"Kunst des Schwertes",,0,
8993,"Kunst des Schwertes",魔法,0,
8994,"Konzentriertheit",魔法,0,
8995,"Ätherschub",魔法,0,
8996,"Flugrost",魔法,0,
8997,"Klinge ziehen",,0,
8998,"Musojin",斬,10,
8999,"",,0,
9000,"",,0,
9001,"Tenka Goken",斬,60,
9002,"Hakaze",斬,25,
9003,"Jinpu",斬,25,
9004,"Gekko",斬,25,
9005,"Juji Shuriken",斬,0,
9006,"Juji Shuriken",斬,0,
9007,"Kreisfeger",斬,0,
9008,"Entfesseltes Schwert",魔法,0,
9009,"Isso",斬,80,
9010,"Morgenstern",打,80,
9011,"Armbrust",突,80,
9012,"Katon",魔法,80,
9013,"Bahamut-Trance",,300,
9014,"Todesflamme",魔法,150,
9015,"Aufsatz entfernen",,20,
9016,"Klinge ziehen",魔法,0,
9017,"",魔法,0,
9018,"Zorn des Zeus",魔法,60,
9019,"Scintillant-Lanze",魔法,60,
9020,"Aero-Funken",魔法,60,
9021,"Pfählende Blitze",打,60,
9022,"",,60,
9023,"Mjöllnir",魔法,60,
9024,"Blitzschlag",魔法,0,
9025,"Chimatsuri",魔法,0,
9026,"Jagadishwari",,0,
9027,"Lockende Umarmung",魔法,0,
9028,"Herbstreigen",,0,
9029,"Tanzender Wind",魔法,0,
9030,"Koketter Blick",魔法,0,
9031,"Illusionistischer Blick",魔法,0,
9032,"Neun Schwänze",打,0,
9033,"Jahrtausendschläue",魔法,0,
9034,"Fuchsfeuer",魔法,0,
9035,"Flusskoboldschlag",打,10,
9036,"Abyssale Aufladung",突,0,
9037,"Abyssal-Transfixion",突,0,
9038,"Abyssale Aufladung",,0,
9039,"Flinke Faust",打,0,
9040,"Morgenröte",打,0,
9041,"Leichenprozession",魔法,0,
9042,"Sehnsuchtsseufzer",魔法,0,
9043,"Fühlerstoß",打,80,
9044,"Ursprünglicher Blitz",魔法,60,
9045,"100 G",,0,
9046,"100 G",魔法,0,
9047,"Epizentrum",,0,
9048,"Erdbeben",,0,
9049,"Hauptbeben",魔法,0,
9050,"Tentakeltanz",,0,
9051,"Erosion",突,0,
9052,"Gravitationseinbruch",,0,
9053,"Gravitationseinbruch",魔法,0,
9054,"Minus 100 G",,0,
9055,"Minus 100 G",魔法,0,
9056,"Minus 100 G",打,0,
9057,"Dunkellicht",,0,
9058,"Explosion",,0,
9059,"Schwerkraftmanipulation",,0,
9060,"Schwerkraftmanipulation",魔法,0,
9061,"Vier Heldenopfer",魔法,0,
9062,"Vier Heldenopfer",魔法,0,
9063,"Gravitationsknall",魔法,0,
9064,"Gravitationsknall",魔法,0,
9065,"Massenverzerrung",,0,
9066,"Levitator",,50,
9067,"Tiefer Fall",打,0,
9068,"Schwere Schwinge",,0,
9069,"Schwere Schwinge",魔法,0,
9070,"Erdbrecher",魔法,120,
9071,"Todesblick",魔法,0,
9072,"Paranormale Welle",魔法,0,
9073,"Sphäre des Bösen",魔法,0,
9074,"Gravitationswelle",魔法,0,
9075,"Erschütterung",,0,
9076,"Erdbeben",,0,
9077,"Jahrtausendschläue",魔法,0,
9078,"",,0,
9079,"",,0,
9080,"Diffraktiver Laser",魔法,0,
9081,"Raketenwerfer",魔法,0,
9082,"Fuga",斬,25,
9083,"Mangetsu",斬,25,
9084,"Oka",斬,25,
9085,"Midare Setsugekka",斬,25,
9086,"Tenka Goken",斬,25,
9087,"Higanbana",斬,25,
9088,"Hissatsu: Shinten",斬,10,
9089,"Hissatsu: Kyuten",斬,10,
9090,"Hissatsu: Kaiten",,300,
9091,"Suiyaku",魔法,25,
9092,"",,0,
9093,"Tenka Goken",斬,60,
9094,"Hakaze",斬,60,
9095,"Feuer frei",突,60,
9096,"Speer der Gnade",魔法,0,
9097,"Speer der Gnade",魔法,0,
9098,"Stürmendes Enigma",,0,
9099,"",,0,
9100,"",,0,
9101,"Abrechnung",斬,0,
9102,"Äther-Siphon",魔法,60,
9103,"Konter",魔法,0,
9104,"Magitek-Laser",魔法,0,
9105,"Unschuld",斬,80,
9106,"Befehl",,0,
9107,"Terminus Est",,0,
9108,"Terminus Est",魔法,0,
9109,"Schafott",,0,
9110,"Schafott",魔法,0,
9111,"Schädelbrecher",,0,
9112,"Schädelbrecher",魔法,0,
9113,"Übernatürliche Kräfte",,0,
9114,"Endgültiger Himmel",打,0,
9115,"",,0,
9116,"Schattenpfeil",魔法,25,
9117,"Schattenfang",打,25,
9118,"",,0,
9119,"",,0,
9120,"Feuer",魔法,30,
9121,"Magitek-Kanone",魔法,60,
9122,"Diffraktiver Laser",魔法,60,
9123,"Feuer",魔法,0,
9124,"Höchste Seligkeit",魔法,0,
9125,"",,0,
9126,"Tomahawk",斬,0,
9127,"Sanfte Umarmung",,0,
9128,"Aqua",魔法,0,
9129,"Aquaga",魔法,0,
9130,"Schweifklapser",打,0,
9131,"Cermet-Pfahl",突,10,
9132,"Schulterkanone",魔法,10,
9133,"Rad",打,0,
9134,"Entropische Flamme",魔法,0,
9135,"Epigraph",魔法,10,
9136,"Feuer-Epigraph",魔法,3,
9137,"Flammen-Epigraph",魔法,15,
9138,"Knüppel",打,0,
9139,"Giftbiss",,0,
9140,"Hakaze",斬,0,
9141,"Jinpu",斬,0,
9142,"Gekko",斬,0,
9143,"Tenka Goken",斬,0,
9144,"Attacke",斬,0,
9145,"Tenka Goken",斬,10,
9146,"",,0,
9147,"",魔法,0,
9148,"Chaotischer Widerhall",魔法,0,
9149,"Hissatsu: Gyoten",斬,10,
9150,"Hissatsu: Tsubame",斬,0,
9151,"Weg des Willens",魔法,30,
9152,"Erdwelle",,0,
9153,"Erdstoß",,0,
9154,"Erdschlag",,60,
9155,"Erdwelle",打,0,
9156,"Erdwelle",打,0,
9157,"Erdstoß",打,0,
9158,"Mondstein-Karfunkel",,25,
9159,"Erdschlag",打,0,
9160,"Erdschlag",打,0,
9161,"Harakiri",魔法,0,
9162,"Bronzekette",,0,
9163,"Entschluss",,700,
9164,"Marsch der Schützen",,300,
9165,"Kühles Taxieren",魔法,0,
9166,"Absoluter Nullpunkt",魔法,0,
9167,"Doppeltes Ich",,0,
9168,"Katon",魔法,0,
9169,"Zerbersten",魔法,150,
9170,"Verwandeltes Ich",,0,
9171,"Doppeltes Ich",,0,
9172,"Vergrößertes Ich",,0,
9173,"Verbrennung",魔法,0,
9174,"Antiker Drachenschweif",打,0,
9175,"Zwillingsschlag",,0,
9176,"Zwillingsschlag",魔法,0,
9177,"Blitzschlag",,60,
9178,"Blitzschlag",魔法,60,
9179,"Charybdis",魔法,0,
9180,"Brüllen",魔法,0,
9181,"Flamme",魔法,0,
9182,"Atemschwinge",,0,
9183,"Blitzeis",,0,
9184,"Klassisches Element",,60,
9185,"Frost",魔法,0,
9186,"Klammer",斬,0,
9187,"Flamme",,0,
9188,"Verbrennung",魔法,0,
9189,"",,0,
9190,"Vita",魔法,120,
9191,"Dunkle Seite",,50,
9192,"Harter Schlitzer",斬,25,
9193,"Drehschlitzer",斬,25,
9194,"Kraftschlitzer",斬,25,
9195,"Sprung",突,0,
9196,"Nachdrucken",,0,
9197,"Geschoss",魔法,60,
9198,"Heißlaufen",打,30,
9199,"Schwere Schwinge",魔法,0,
9200,"Jenseitsschrei",魔法,150,
9201,"Aqua Vitae",魔法,100,
9202,"",斬,0,
9203,"Verhängnis",魔法,0,
9204,"Doppelzauber",,0,
9205,"Feuga",,0,
9206,"Feuga",魔法,0,
9207,"Eisga",,0,
9208,"Eisga",魔法,0,
9209,"Blitzga",,0,
9210,"Blitzga",魔法,0,
9211,"Feuga",魔法,0,
9212,"Eisga",魔法,0,
9213,"Blitzga",魔法,0,
9214,"Vakuumwelle",斬,0,
9215,"Weißes Loch",魔法,0,
9216,"Flare",,0,
9217,"Flare",魔法,0,
9218,"Sanctus",,0,
9219,"Sanctus",魔法,0,
9220,"Meteor",魔法,0,
9221,"Meteor",魔法,0,
9222,"Schwarzes Loch",魔法,0,
9223,"Schwarzer Funke",魔法,0,
9224,"Entscheidungsschlacht",,0,
9225,"Aufprall",魔法,0,
9226,"",,0,
9227,"Zombie-Atem",魔法,0,
9228,"Kreisfeger",打,0,
9229,"Nihilität",魔法,0,
9230,"Flut der Leere",,0,
9231,"Flut der Leere",,0,
9232,"Äußeres Dunkellicht",魔法,0,
9233,"Flut der Leere",,0,
9234,"Flut der Leere",,0,
9235,"Dunkellicht des Lebenden",魔法,0,
9236,"Dunkellicht des Toten",魔法,0,
9237,"Abgrund des Todes",魔法,0,
9238,"Flut der Leere",,0,
9239,"Almagest",魔法,0,
9240,"Almagest",魔法,0,
9241,"Windga",魔法,0,
9242,"Erdstoß",,0,
9243,"Erdstoß",打,0,
9244,"Doppelangriff",,0,
9245,"Vakuumwelle",斬,0,
9246,"Delta-Attacke",,0,
9247,"Licht und Dunkelheit",,0,
9248,"Tobende Leere",,0,
9249,"Tobende Leere",魔法,0,
9250,"Tobende Leere",魔法,0,
9251,"Charybdis",魔法,0,
9252,"Meteor",,0,
9253,"Meteoreinschlag",魔法,0,
9254,"Nirgendwann",,0,
9255,"Rasender Ansturm",,0,
9256,"Rasende Faust",打,0,
9257,"Rasender Orbis",打,0,
9258,"Endkampf",,0,
9259,"Supernova Alpha",魔法,0,
9260,"Supernova Delta",魔法,0,
9261,"Supernova Omega",魔法,0,
9262,"Todeskeil",魔法,0,
9263,"Todeswelle",魔法,0,
9264,"Todesschrei",,0,
9265,"Todesbombe",魔法,0,
9266,"Todeswallung",魔法,0,
9267,"",,0,
9268,"",,0,
9269,"",,0,
9270,"Fang des Hüters",打,300,
9271,"",魔法,0,
9272,"Flammen des Schmerzes",魔法,60,
9273,"Drachenherz",,0,
9274,"Geirskogul",魔法,0,
9275,"Illusionssprung",魔法,0,
9276,"",,0,
9277,"",,0,
9278,"",,0,
9279,"",,0,
9280,"",,0,
9281,"",,0,
9282,"",,0,
9283,"",,0,
9284,"",,0,
9285,"",,0,
9286,"",,0,
9287,"Splittermine",,0,
9288,"Gewaltiger Hieb",斬,25,
9289,"Schädelspalter",斬,25,
9290,"Fleischerbeil",斬,25,
9291,"Meteoreinschlag",魔法,0,
9292,"Inneres Dunkellicht",魔法,0,
9293,"Letztes Dunkellicht",魔法,0,
9294,"Gewitterkraft",魔法,0,
9295,"Sturmkraft",魔法,0,
9296,"Konzentriertheit",魔法,0,
9297,"Griff",魔法,30,
9298,"Guillotine",魔法,0,
9299,"Guillotine",魔法,0,
9300,"Wirbelklinge",斬,60,
9301,"Raiton",魔法,0,
9302,"Raiton",魔法,0,
9303,"Attacke",突,0,
9304,"Attacke",魔法,0,
9305,"ラクシュミ：スタンド：ピンクの吐息：履行演出：ラクシュミ戦",,0,
9306,"透明：ピンクの吐息：地面もやもや：履行演出：ラクシュミ戦",,0,
9307,"PCコンテンツアクション：エーテル飛散：履行演出：ラクシュミ戦",,0,
9308,"",魔法,0,
9309,"Explosion",,0,
9310,"Doppelangriff",打,0,
9311,"Fluch des Zorns",魔法,0,
9312,"Magieklinge Feuga",魔法,0,
9313,"Magieklinge Eisga",魔法,0,
9314,"Magieklinge Blitzga",魔法,0,
9315,"Heiliger Grat",突,0,
9316,"Heiliger Nebel",魔法,0,
9317,"Dimensionswelle",魔法,0,
9318,"Quaaak",魔法,0,
9319,"Geistlenkung vorwärts",魔法,0,
9320,"Geistlenkung rückwärts",魔法,0,
9321,"Geistlenkung links",魔法,0,
9322,"Geistlenkung rechts",魔法,0,
9323,"Sensenschwung",斬,0,
9324,"Meißelstoß",打,0,
9325,"Spielbeginn",魔法,0,
9326,"Strafe",魔法,0,
9327,"Tanz der Königin",,0,
9328,"Schwerttanz",斬,0,
9329,"Tanz der Königin",,0,
9330,"Tanz der Erde",魔法,0,
9331,"Erhöhung",打,0,
9332,"Ätherspalt",,0,
9333,"Einsaugen",,0,
9334,"Frostiger Atem",魔法,0,
9335,"Ende der Dimension",魔法,0,
9336,"",魔法,0,
9337,"Erschütterung",魔法,0,
9338,"Erdbeben",魔法,0,
9339,"Lauernder Hieb",斬,60,
9340,"Schlangenkopf-Schlag",突,60,
9341,"Dreifachdrohung",打,60,
9342,"Tornado",魔法,0,
9343,"",,0,
9344,"Massivgeschoss",魔法,0,
9345,"Vril",,30,
9346,"Vril",,0,
9347,"Stotram",魔法,0,
9348,"Chanchala",,0,
9349,"Göttliche Leugnung",魔法,0,
9350,"Hand der Anmut",,0,
9351,"Hand der Schönheit",,0,
9352,"Anziehender Arm",,0,
9353,"Heiliger Pfeil",魔法,0,
9354,"Heiliger Pfeil",魔法,0,
9355,"Speer der Gnade",魔法,0,
9356,"Speer der Gnade",魔法,0,
9357,"Ätherabsorption",,0,
9358,"Lockende Umarmung",,0,
9359,"Pfad des Lichts",魔法,0,
9360,"Flut des Lichts",魔法,0,
9361,"Flut des Lichts",魔法,0,
9362,"Strom des Lichts",魔法,0,
9363,"Strom des Lichts",魔法,0,
9364,"Hammer der Gnade",魔法,0,
9365,"Hammer der Gnade",魔法,0,
9366,"Lockende Umarmung",魔法,0,
9367,"Megaschlag",魔法,200,
9368,"Schweifschock",打,200,
9369,"Steinerne Kälte",魔法,300,
9370,"Klimper",突,10,
9371,"Herzschuss",突,20,
9372,"LÄUFER-Überhitzung",,1200,
9373,"Stotram",魔法,0,
9374,"Stotram",魔法,0,
9375,"",突,0,
9376,"Gottes Wort",魔法,0,
9377,"Pfad des Lichts",魔法,0,
9378,"Epizentrum",,0,
9379,"透明：震源地ギミック：予兆表示用：オメガ2層：ノーマル",,0,
9380,"Erdbeben",,0,
9381,"Hauptbeben",魔法,0,
9382,"Großschwert",斬,120,
9383,"Magitek-Laser",魔法,600,
9384,"Exhaustor",魔法,150,
9385,"",,0,
9386,"Fetzklaue",斬,0,
9387,"Feuerball",魔法,150,
9388,"Unsterbliche Flamme",魔法,0,
9389,"Tobendes Inferno",,700,
9390,"Schrilles Gebrüll",,200,
9391,"Verheerender Brand",魔法,0,
9392,"Taktiker",,300,
9393,"Drachenblut",,0,
9394,"Schaflied",魔法,0,
9395,"Weitwinkel-Blaster",魔法,0,
9396,"Glanzmondstein",,150,
9397,"Leuchtlanze",魔法,30,
9398,"Erdader-Spalter",魔法,0,
9399,"Verhängnis",魔法,0,
9400,"Vakuumwelle",斬,0,
9401,"Feuga",,0,
9402,"Feuga",魔法,0,
9403,"Eisga",,0,
9404,"Eisga",魔法,0,
9405,"Blitzga",,0,
9406,"Blitzga",魔法,0,
9407,"Feuga",魔法,0,
9408,"Eisga",魔法,0,
9409,"Blitzga",魔法,0,
9410,"Flare",,0,
9411,"Flare",魔法,0,
9412,"Sanctus",,0,
9413,"Sanctus",魔法,0,
9414,"Meteor",魔法,0,
9415,"Meteor",魔法,0,
9416,"Schwarzes Loch",魔法,0,
9417,"Schwarzer Funke",魔法,0,
9418,"Aufprall",魔法,0,
9419,"Zombie-Atem",魔法,0,
9420,"Kreisfeger",打,0,
9421,"Rad",打,10,
9422,"Magitek-Laser",魔法,10,
9423,"Magitek-Rakete",魔法,10,
9424,"Schulterkanone",魔法,10,
9425,"Cermet-Pfahl",突,10,
9426,"Großschwert",斬,10,
9427,"Exhaustor",魔法,10,
9428,"Todeskreis",打,10,
9429,"Magitek-Großrakete",魔法,10,
9430,"",打,10,
9431,"Vulkanausbruch",魔法,0,
9432,"Ruinka",魔法,24,
9433,"Erz-Sanctus",魔法,24,
9434,"Erzflare",魔法,24,
9435,"Todesblick",魔法,0,
9436,"Doppelangriff",打,0,
9437,"",,0,
9438,"Zerbersten",魔法,0,
9439,"Endgültiger Himmel",打,0,
9440,"Brusttrommeln",魔法,50,
9441,"",斬,0,
9442,"",打,0,
9443,"Inkarnation",,0,
9444,"Stoß II",魔法,24,
9445,"Huton",,200,
9446,"Tatami-gaeshi",魔法,0,
9447,"Medium",,0,
9448,"",魔法,0,
9449,"Magitek-Kanone",魔法,10,
9450,"",,0,
9451,"",,0,
9452,"",,0,
9453,"",,0,
9454,"",,0,
9455,"Drachenfaust",打,0,
9456,"Drachenfaust",打,0,
9457,"Schild-Eid",,50,
9458,"Verteidiger",,50,
